timestamp,servo_id,position_deg
1788018755.340138,7,85.2539
1788018755.4360309,7,85.2539
1788018755.548158,7,85.2539
1788018755.644184,7,85.2539
1788018755.740025,7,85.2539
1788018755.836045,7,85.2539
1788018755.9480598,7,85.2539
1788018756.044076,7,85.2539
1788018756.140191,7,85.2539
1788018756.236001,7,85.2539
1788018756.348005,7,85.2539
1788018756.444065,7,85.2539
1788018756.540033,7,85.2539
1788018756.636029,7,85.2539
1788018756.748107,7,85.2539
1788018756.8440309,7,85.2539
1788018756.9400802,7,85.2539
1788018757.036085,7,85.2539
1788018757.148098,7,85.2539
1788018757.24411,7,85.2539
1788018757.3401332,7,85.2539
1788018757.435942,7,85.2539
1788018757.547905,7,85.2539
1788018757.6439779,7,85.2539
1788018757.739947,7,85.2539
1788018757.835979,7,85.2539
1788018757.931867,7,85.2539
1788018758.043988,7,85.2539
1788018758.1400099,7,85.2539
1788018758.2358668,7,85.2539
1788018758.347987,7,85.2539
1788018758.4440708,7,85.2539
1788018758.539932,7,85.2539
1788018758.635796,7,84.9609
1788018758.7480488,7,85.2539
1788018758.843849,7,85.2539
1788018758.939913,7,85.2539
1788018759.0358279,7,84.9609
1788018759.147949,7,85.2539
1788018759.243945,7,85.2539
1788018759.339922,7,85.2539
1788018759.4358752,7,85.2539
1788018759.5479739,7,85.2539
1788018759.643954,7,85.2539
1788018759.739829,7,85.2539
1788018759.8360598,7,85.2539
1788018759.94777,7,85.2539
1788018760.0438411,7,85.2539
1788018760.1397839,7,85.2539
1788018760.235852,7,85.2539
1788018760.347902,7,85.2539
1788018760.443892,7,85.2539
1788018760.5398479,7,85.2539
1788018760.6357288,7,85.2539
1788018760.7478342,7,85.2539
1788018760.843893,7,85.2539
1788018760.939756,7,85.2539
1788018761.035882,7,85.2539
1788018761.1478112,7,85.2539
